,RIAD3210,RCON2170,RCON3360,RCONC410,RCONC411,RCON3123,RIAD4093,RIAD4340,RCON2215,RCON2385,RCON3545,Target,AsOfDate
6451,470850,156221,216972,2692,117846,0,0,0,33622,4437,2092,0,9/30/2010
6452,64290,17279,36175,537,32371,0,125,0,9722,1498,360,0,9/30/2010
6453,230520,69222,138514,3318,161966,0,712,243,21345,5396,654,0,9/30/2010
6454,138367,17677,94769,3106,102139,0,9989,0,15577,4419,-2777,0,9/30/2010
6455,555574,76232,410701,6376,338274,0,4931,0,63609,13167,4388,0,9/30/2010
6456,323663,59185,230337,2774,216909,0,980,0,25999,6723,1171,0,9/30/2010
6457,4077027,455462,2913631,56281,3377607,1871,15259,0,454782,78716,34418,0,9/30/2010
6458,78669,9472,62303,844,63792,0,0,0,6571,2411,-733,0,9/30/2010
6459,62380,29655,19788,127,4847,0,0,0,12839,1619,-77,0,9/30/2010
6460,1935914,121447,1305257,20592,1292126,0,2121,0,188310,29634,24444,0,9/30/2010
6461,389527,56945,262671,7375,235314,0,6375,0,28096,9685,1377,0,9/30/2010
6462,348501,66273,235548,3866,242588,0,0,0,26828,6805,215,0,9/30/2010
6463,127746,26369,88662,3177,101828,0,0,0,11427,3674,-198,0,9/30/2010
6464,65386,22499,35211,817,34544,0,0,0,7097,1514,364,0,9/30/2010
6465,40189,8413,24321,310,24202,0,217,0,7361,871,248,0,9/30/2010
6466,175133,42825,95156,0,91789,0,0,0,26038,508,21,0,9/30/2010
6467,534878,68299,347619,6342,367820,0,4501,0,51685,11875,-149,0,9/30/2010
6468,272292,47237,165718,3247,211814,0,71,0,24897,6796,372,0,9/30/2010
6469,353306,58460,236298,4204,268298,348,2062,0,30358,6459,-2037,0,9/30/2010
6470,54537,13342,31644,198,27682,0,0,0,9463,566,706,0,9/30/2010
6471,194263,40903,126577,3573,107962,0,1642,0,20573,6019,-6190,0,9/30/2010
6472,88557,20284,54144,1821,71041,0,126,0,8854,2339,-164,0,9/30/2010
6473,57832,12496,28820,270,24438,0,0,0,14219,2191,-404,0,9/30/2010
6474,173470,27042,123766,3070,127260,0,0,0,15148,4481,-215,0,9/30/2010
6475,70292,8258,43592,340,51552,0,0,0,5363,1588,505,0,9/30/2010
6476,100843,17524,62298,1312,52722,0,1521,0,13395,3241,482,0,9/30/2010
6477,101189,25179,63004,429,70228,0,0,0,10481,3729,2487,0,9/30/2010
6478,21598,7385,12622,241,17492,0,0,0,1536,836,193,0,9/30/2010
6479,205268,61083,122218,1631,139417,0,142,0,21348,4629,3704,0,9/30/2010
6480,8931431,237918,5914701,84605,7332736,0,22523,0,817903,91925,44979,0,9/30/2010
6481,45793,9166,29136,336,33410,0,0,0,7130,777,355,0,9/30/2010
6482,191410,56940,104479,3553,131122,0,3811,0,15771,5978,-1822,0,9/30/2010
6483,2618055,203120,1893839,16510,1672837,0,1645,0,237480,49774,14756,0,9/30/2010
6484,382656,36592,274394,2748,195955,0,343,0,36641,8764,1349,0,9/30/2010
6485,152226,54842,75829,1581,102341,0,0,0,16175,3089,75,0,9/30/2010
6486,595785,89181,442452,6170,475533,0,7274,6634,51846,10096,3542,0,9/30/2010
6487,647477,126620,410092,9099,475535,0,1418,0,64175,15256,3554,0,9/30/2010
6488,119397,45906,60253,1048,94861,0,0,0,12529,2739,939,0,9/30/2010
6489,163006,0,0,0,0,0,0,0,135297,68107,-5285,0,9/30/2010
6490,175559,34130,104416,1735,120202,0,1903,0,17837,5321,-828,0,9/30/2010
6491,110575,25397,71833,986,87617,0,624,0,9834,2037,1682,0,9/30/2010
6492,87752,21343,57072,1610,67084,0,678,0,8904,2876,316,0,9/30/2010
6493,303373,4742740,5487256,11315,528428,110247,28159,,,,,0,9/30/2010
6494,103680,9191,86181,2752,83573,0,467,0,4091,3487,-233,0,9/30/2010
6495,2857580,199082,1983531,28831,1904871,0,7278,0,363981,63123,25623,0,9/30/2010
6496,319463,18373,263341,1243,115238,0,35,0,24976,4221,2496,0,9/30/2010
6497,260472,60935,152898,3660,181892,0,528,0,31120,4975,2942,0,9/30/2010
6498,275820,25482,215715,2119,145828,0,26,0,33399,7123,1634,0,9/30/2010
6499,64392,2610,50767,2798,46333,0,1503,0,8830,2052,-1767,0,9/30/2010
6500,98559,28693,48408,1236,62057,0,654,0,12311,3248,-794,0,9/30/2010
6501,73602,16174,47742,981,61728,0,0,0,8273,2752,490,0,9/30/2010
6502,185477,29937,134798,1803,136620,0,0,0,18253,3021,1279,0,9/30/2010
6503,31432,5496,19983,500,22440,0,0,0,2774,787,-129,0,9/30/2010
6504,115329,23562,70109,1014,72193,0,27,0,21074,2336,2298,0,9/30/2010
6505,146782,21118,111218,2750,124375,0,225,0,13991,3279,520,0,9/30/2010
6506,501774,28582,345824,4672,348371,0,588,0,49003,10195,785,0,9/30/2010
6507,163966,17477,96701,619,118202,0,1688,0,13656,3010,492,0,9/30/2010
6508,185990,51050,107248,2390,153230,0,185,0,20891,4018,2447,0,9/30/2010
6509,70748,15616,42606,1498,53626,0,820,0,9036,2005,47,0,9/30/2010
6510,166804,42799,109016,651,126419,0,53,0,14131,4082,3105,0,9/30/2010
6511,220781,49525,123956,1803,152122,0,0,0,22206,3150,1871,0,9/30/2010
6512,119028,11060,85299,2741,92778,0,10594,0,13187,2559,-3277,0,9/30/2010
6513,331917,102152,190595,4403,227063,0,1122,0,23856,8548,-2172,0,9/30/2010
6514,56077,13702,37764,302,34085,0,0,0,4505,1344,329,0,9/30/2010
6515,1644196,82935,1159398,20967,1056476,0,3600,0,173778,44727,-23309,0,9/30/2010
6516,63951,21642,31943,483,35784,0,0,0,7712,1183,565,0,9/30/2010
6517,422416,29890,334678,5576,289780,0,22766,0,24386,12934,-10922,0,9/30/2010
6518,357068,28191,290029,6143,256029,0,10659,0,14890,8923,-6727,0,9/30/2010
6519,41030,9205,24551,513,29738,0,14,0,6102,2154,169,0,9/30/2010
6520,338805,52261,239753,9602,285961,0,698,0,24092,8363,-11603,0,9/30/2010
6521,19269,5765,9094,321,7403,0,0,0,3382,450,128,0,9/30/2010
6522,432754,63649,319394,2653,278223,0,0,0,45651,6422,4483,0,9/30/2010
6523,189778,73201,76469,2019,149974,0,0,0,15796,5869,866,0,9/30/2010
6524,509940,85692,314615,4229,334338,0,254,0,43490,12634,2043,0,9/30/2010
6525,307581,75512,172888,3784,184580,0,1070,0,34679,6466,-1276,0,9/30/2010
6526,184346,19598,130800,2898,146166,0,541,0,13370,4237,365,0,9/30/2010
6527,827450,156402,513030,11980,698772,0,3981,0,79893,19830,753,0,9/30/2010
6528,96095,4269,80748,423,63341,0,0,346,5998,1891,6,0,9/30/2010
6529,696547,48667,564128,8273,588374,0,3924,0,62902,9684,-1711,0,9/30/2010
6530,778219,43993,618728,7593,609822,0,3373,5204,69491,16419,4551,0,9/30/2010
6531,216127,14200,172241,1221,83616,0,26,0,24073,4700,-1781,0,9/30/2010
6532,359202,24866,257220,2701,189448,0,1625,1044,45784,6947,2877,0,9/30/2010
6533,271983,96887,136210,2884,181290,0,12,0,25748,4933,1283,0,9/30/2010
6534,214609,44723,143865,967,72020,0,0,0,23272,2150,1943,0,9/30/2010
6535,294737,15489,230754,4326,210881,0,596,0,22222,6254,2224,0,9/30/2010
6536,306571,39978,159338,4290,174094,0,1436,0,24386,4941,-600,0,9/30/2010
6537,50111,11112,30527,416,37137,0,0,0,5285,1101,460,0,9/30/2010
6538,193463,32177,104874,1640,124750,0,73,0,20331,4632,465,0,9/30/2010
6539,464777,75841,322433,5311,384145,0,0,16,40973,9521,610,0,9/30/2010
6540,136729,63474,59988,869,63351,0,0,0,12884,3469,1316,0,9/30/2010
6541,310119,109032,172123,1411,142724,0,128,0,25948,6209,3072,0,9/30/2010
6542,145897,46618,80366,1757,92356,0,769,0,14662,4424,-130,0,9/30/2010
6543,114947,33596,67812,1104,82921,0,0,0,11043,2400,588,0,9/30/2010
6544,92720,18598,63712,648,47985,0,0,0,8633,2253,454,0,9/30/2010
6545,28056,4582,17087,257,21688,0,0,0,3988,772,180,0,9/30/2010
6546,83190,35028,34826,877,58618,0,0,0,12718,1673,682,0,9/30/2010
6547,74056,16570,44974,525,43559,0,1504,0,8758,1246,249,0,9/30/2010
6548,303458,34866,234179,1799,214881,0,376,0,28382,4931,574,0,9/30/2010
6549,41249,20052,15333,988,14795,0,0,0,4492,1182,-49,0,9/30/2010
6550,128356,18200,82702,1226,86756,0,0,0,13592,3777,-2142,0,9/30/2010
6551,1761757,121839,1426368,14793,1356401,0,3842,0,160518,35227,11472,0,9/30/2010
6552,222557,148670,48587,2500,123823,0,57,0,15136,7927,37,0,9/30/2010
6553,137123,27252,93928,1725,99120,0,402,463,14970,5545,11,0,9/30/2010
6554,742588,39242,559958,13428,628010,0,9412,0,82037,8122,6122,0,9/30/2010
6555,373096,27356,280573,4678,246679,0,0,0,35635,8419,333,0,9/30/2010
6556,153961,28797,106957,1867,73761,0,1655,500,16177,3859,-94,0,9/30/2010
6557,2981921,305759,1910529,63692,2172856,0,18386,37584,379243,44923,-12208,0,9/30/2010
6558,248399,23131,211220,3816,195418,0,1331,0,12697,6249,-1732,0,9/30/2010
6559,130411,36507,78429,1244,97656,0,0,0,14886,3862,483,0,9/30/2010
6560,49743,11176,32345,591,37211,0,0,0,4000,1124,6,0,9/30/2010
6561,108989,23060,75035,1014,86686,0,0,0,10365,2972,376,0,9/30/2010
6562,76323,7501,62007,2017,62359,0,2765,601,5930,1965,-2335,0,9/30/2010
6563,607553,80049566,139351576,0,24165818,4435010,1192075,,,,,0,9/30/2010
6564,70369,8934,47078,847,55085,0,0,0,11148,1596,452,0,9/30/2010
6565,115431,29079,76606,865,67034,0,0,0,8883,3116,579,0,9/30/2010
6566,151775,19974,114472,2651,115621,0,0,0,13998,3042,-246,0,9/30/2010
6567,837736,75281,659883,11070,673103,0,9832,0,69134,19136,1863,0,9/30/2010
6568,19965,6484,11741,164,8712,0,0,0,1654,484,53,0,9/30/2010
6569,136949,11306,93076,509,49613,0,216,0,10837,1893,1047,0,9/30/2010
6570,247287,66089,148091,2250,123992,0,0,0,31313,4648,1229,0,9/30/2010
6571,438977,57448,338478,3569,200884,0,450,0,35758,14805,2104,0,9/30/2010
6572,441202,25118,344587,5068,278418,0,1254,738,44024,11322,2293,0,9/30/2010
6573,551226,108257,331790,6083,386544,0,774,0,47798,7123,3187,0,9/30/2010
6574,780136,54114,618927,2290,458952,0,193,0,69823,15863,6826,0,9/30/2010
6575,141239,16980,77925,3000,101698,0,0,0,13297,2674,-306,0,9/30/2010
6576,128796,21048,94280,2711,108919,0,379,0,12365,3869,-1273,0,9/30/2010
6577,244102,55746,131105,2358,173360,0,3328,0,22499,6447,-80,0,9/30/2010
6578,83793,14763,52198,1037,66468,0,45,0,8358,2239,932,0,9/30/2010
6579,164168,56242,85551,2798,126657,0,4,0,20544,3831,274,0,9/30/2010
6580,441808,24355,331001,4658,308381,0,3641,101,38455,9263,-276,0,9/30/2010
6581,199357,37788,121765,1513,166105,0,0,0,31816,4047,1154,0,9/30/2010
6582,219396,15629,176803,2209,137737,0,0,0,24360,4620,2560,0,9/30/2010
6583,210581,28549,155597,5400,162408,0,5919,0,15078,4512,-4481,0,9/30/2010
6584,81212,20059,46062,1041,64634,0,0,0,12312,2124,360,0,9/30/2010
6585,118164,28376,79826,1020,66280,0,0,0,9719,2194,753,0,9/30/2010
6586,344799,60834,227560,3030,261046,0,0,0,39170,8668,662,0,9/30/2010
6587,195044,22976,150855,2158,151139,0,0,0,20903,3986,-549,0,9/30/2010
6588,383828,25169,294722,2963,222523,0,0,0,34885,8386,2699,0,9/30/2010
6589,163659,62139,81034,2071,128409,0,0,0,16015,4515,2641,0,9/30/2010
6590,2961039,284315,2252426,176063,2479762,0,11520,26543,248310,60627,-88926,0,9/30/2010
6591,258734,40307,161717,9678,211368,0,9461,391,12508,6899,-10354,0,9/30/2010
6592,76009,13761,46216,437,36326,0,410,0,9725,1107,646,0,9/30/2010
6593,623838,234151,311545,5730,468907,0,1066,0,47688,14880,3204,0,9/30/2010
6594,55323,10729,33434,40,25743,0,0,0,8406,307,325,0,9/30/2010
6595,243515,37123,167527,2924,183680,0,174,35,21236,4463,1281,0,9/30/2010
6596,3289084,247432,2246051,30949,2516932,6632,8131,0,242504,49109,20721,0,9/30/2010
6597,62031,5720,46350,596,47534,0,0,0,7070,1544,381,0,9/30/2010
6598,284810,79296,175076,1499,155776,0,350,0,28294,6452,2878,0,9/30/2010
6599,114189,9960,85121,3551,85855,0,4274,900,8246,3004,-3938,0,9/30/2010
6600,449468,21917,381911,5815,316742,0,268,0,43810,7307,4701,0,9/30/2010
6601,136554,23099,96255,975,59290,0,234,0,16804,2124,-879,0,9/30/2010
6602,279396,63896,179177,1910,216649,0,0,0,25437,6363,2042,0,9/30/2010
6603,29836,11968,14707,244,18333,0,0,0,2592,1003,-308,0,9/30/2010
6604,52947,14473,30658,385,37254,0,0,0,7583,898,647,0,9/30/2010
6605,44538,7134,26608,505,21410,0,0,0,7697,686,-228,0,9/30/2010
6606,64513,8558,48975,326,46262,0,500,0,4873,1938,317,0,9/30/2010
6607,131570,5490,98078,837,95509,0,0,0,12335,2174,128,0,9/30/2010
6608,195052,41929,113807,4183,172802,0,3317,0,19765,5194,-1026,0,9/30/2010
6609,66940,9320,51033,1090,58594,0,1803,0,5948,1524,-422,0,9/30/2010
6610,411634,20068,326267,3736,309518,0,1740,0,27934,6123,2451,0,9/30/2010
6611,84155,20008,48247,814,55379,0,0,0,8897,1494,1213,0,9/30/2010
6612,166030,64069,82951,1506,112470,0,641,0,17840,3855,2090,0,9/30/2010
6613,16576063,942538,8419907,62195,6192408,0,33583,768,1175542,544506,174311,0,9/30/2010
6614,95210,8029,65762,809,60735,330,0,0,15604,2402,-966,0,9/30/2010
6615,279486,98911,135384,2026,200472,0,60,0,34527,6074,1579,0,9/30/2010
6616,1014903,88606,883370,65141,917276,0,29293,0,16019,30549,-63870,0,9/30/2010
6617,775049,91642,608213,5908,481528,0,541,0,71820,20085,6275,0,9/30/2010
6618,861096,21836,649503,3402,305625,0,7594,0,175274,12801,3526,0,9/30/2010
6619,1872127,151981,1269778,19629,1011271,0,11068,0,266287,30495,-1912,0,9/30/2010
6620,235225,11510,179745,7349,172957,0,878,0,22572,6144,-2539,0,9/30/2010
6621,701636,57224,459579,11355,424749,0,1011,0,69091,13181,5315,0,9/30/2010
6622,64332,3803,56242,703,29849,0,1066,42,4201,1944,-1085,0,9/30/2010
6623,649431,49854,503432,4211,328056,0,0,0,72236,18541,7181,0,9/30/2010
6624,243305,50752,156758,2804,209373,0,1633,0,26106,5324,1176,0,9/30/2010
6625,448997,81988,316132,4360,387919,0,2931,155,42298,7106,1543,0,9/30/2010
6626,2712555,257505,2082226,3348,1148603,0,104879,0,346052,56082,32446,0,9/30/2010
6627,128954,24715,87638,1009,107783,0,0,0,11398,3689,839,0,9/30/2010
6628,320186,18188,249489,4033,177437,0,6072,0,45663,7431,2662,0,9/30/2010
6629,284126,20048,209238,2504,154929,0,340,0,24980,6554,1655,0,9/30/2010
6630,838311,177234,551597,10697,536078,0,1040,7386,105841,17696,4112,0,9/30/2010
6631,514876,60988,377222,5095,313145,0,1799,436,71770,10156,7370,0,9/30/2010
6632,234113,28413,172297,3406,192541,0,0,0,19161,6490,962,0,9/30/2010
6633,414930,127795,208758,3359,235626,0,333,365,46885,13092,854,0,9/30/2010
6634,893853,168572,619008,7864,543014,0,7872,0,90981,16986,1229,0,9/30/2010
6635,63530,24309,29477,783,27688,0,0,0,5945,1793,-166,0,9/30/2010
6636,742510,171538,373247,8411,580236,0,946,0,71133,11533,804,0,9/30/2010
6637,264560,46573,171385,2085,193045,0,0,0,23498,7167,-25,0,9/30/2010
6638,5391778,301441,4166215,89521,3675349,0,26688,0,548066,97752,19041,0,9/30/2010
6639,2339697,218182,1742524,15263,1087176,0,9696,0,286347,55512,22758,0,9/30/2010
6640,48582,12097,30527,694,25733,0,406,0,4050,1283,-34,0,9/30/2010
6641,106354,36310,54133,1228,61591,0,0,0,11803,2115,480,0,9/30/2010
6642,91761,6572,52805,657,52898,0,0,0,32053,2577,-103,0,9/30/2010
6643,358197,67373,236966,18316,295760,0,2070,0,12403,10484,-23348,0,9/30/2010
6644,192126,22690,130024,2539,90470,0,926,0,24307,4278,3013,0,9/30/2010
6645,884461,60972,500739,9344,306666,0,18,0,66171,14200,33240,0,9/30/2010
6646,1732629,178706,1213428,21826,695432,0,8859,0,199016,45267,13460,0,9/30/2010
6647,5058408,1202893,1711624,167088,3494512,13744,185709,0,543496,90414,2314,0,9/30/2010
6648,79028,28465,35813,1726,53877,0,353,0,10102,2484,-375,0,9/30/2010
6649,127848,26802,82699,787,64719,0,1856,0,12443,3471,-730,0,9/30/2010
6650,223940,43601,149168,5603,145504,0,4702,0,26541,4552,-6202,0,9/30/2010
6651,88048,1759,67524,3670,63343,0,865,0,8477,2979,-2827,0,9/30/2010
6652,1270518,104546,962029,18367,902814,0,2312,0,111560,30463,3384,0,9/30/2010
6653,2490195,187620,1870197,46999,1855785,61007,19373,0,224617,41018,6186,0,9/30/2010
6654,335957,24984,264289,3150,212891,0,115,0,35594,7359,1931,0,9/30/2010
6655,3734545,407823,2489919,35721,2714433,0,3710,0,280372,68113,32676,0,9/30/2010
6656,331741,51960,221682,4876,296110,0,4373,0,31155,5435,946,0,9/30/2010
6657,567432,85067,355800,3623,282855,0,1087,0,65117,14275,1495,0,9/30/2010
6658,1342867,169347,945467,9693,735157,0,1924,0,114254,22419,8338,0,9/30/2010
6659,268905,55398,171323,3516,212533,0,695,0,22617,5297,634,0,9/30/2010
6660,125344,42718,67279,464,73100,0,136,0,13950,2847,654,0,9/30/2010
6661,946524,53732,836092,29952,632520,0,26016,0,26988,20112,-20957,0,9/30/2010
6662,4954589,267257,3622071,84550,3317342,0,34005,0,694205,87466,-25415,0,9/30/2010
6663,7168635,59313,6089327,358,607672,2727191,0,0,911498,46247,50043,0,9/30/2010
6664,1176337,167248,850889,34432,683459,0,13429,805,112977,35945,-22228,0,9/30/2010
6665,432195,54942,307322,4790,374400,0,0,0,35595,9910,4315,0,9/30/2010
6666,447831,92586,227998,4442,281823,0,1561,0,53153,7888,2251,0,9/30/2010
6667,491616,73184,372031,8639,406936,0,2266,0,43001,4602,4161,0,9/30/2010
6668,55273,0,0,0,0,0,0,0,40146,838,2662,0,9/30/2010
6669,980345,111193,758184,16575,630603,0,1653,0,83535,19240,1263,0,9/30/2010
6670,575987,34081,458925,5065,394286,0,11467,0,50278,13992,971,0,9/30/2010
6671,285888,53483,147196,1608,80756,0,0,0,30852,4345,2892,0,9/30/2010
6672,275101,81041,168032,5998,146177,0,1699,0,23759,9929,-6077,0,9/30/2010
6673,296632,41841,212771,3799,204801,0,1281,824,36750,3411,546,0,9/30/2010
6674,480257,26284,352046,7476,303364,0,5149,0,45370,10800,423,0,9/30/2010
6675,147596,14072,119431,1360,78801,0,331,0,13039,2014,807,0,9/30/2010
6676,497194,60914,352847,4614,317450,0,0,0,50543,8929,1657,0,9/30/2010
6677,83935,16190,55770,883,61225,0,0,0,8206,2534,313,0,9/30/2010
6678,510272,36388,269212,3649,218126,0,0,0,58023,8791,4667,0,9/30/2010
6679,37008,0,33497,185,32244,0,0,0,2872,615,192,0,9/30/2010
6680,847208,35206,617048,16855,702082,0,6592,0,46981,19907,-13986,0,9/30/2010
6681,40353,9252,25117,133,17152,0,0,0,5505,694,337,0,9/30/2010
6682,1563715,186447,1112407,27121,1124122,0,21250,0,141969,34599,-3275,0,9/30/2010
6683,85650,30693,47961,664,62766,0,429,0,5921,2372,-201,0,9/30/2010
6684,567912,25700,429811,11961,294138,0,11227,0,87214,18627,-31878,0,9/30/2010
6685,144880,22987,105860,849,74712,0,260,623,15124,2375,320,0,9/30/2010
6686,51212,15602,30294,229,20272,0,0,0,5172,876,256,0,9/30/2010
6687,1073759,207232,678699,11194,785442,0,1041,0,146842,22093,8651,0,9/30/2010
6688,46108,14600,25702,471,30151,0,0,0,4211,1044,-189,0,9/30/2010
6689,204560,64557,116083,1489,112031,0,106,0,17751,4768,1802,0,9/30/2010
6690,73209,24021,42129,1285,49460,0,67,165,6865,2203,-159,0,9/30/2010
6691,174807,31214,119364,2545,127187,0,587,0,18553,4970,489,0,9/30/2010
6692,393371,104137,248198,3593,300906,0,1523,56,33284,9017,3898,0,9/30/2010
6693,291207,64866,195418,1743,256006,0,0,0,30351,8564,3559,0,9/30/2010
6694,60078,13792,33336,310,37689,0,14,0,9854,1002,697,0,9/30/2010
6695,2319697,59603,1650163,40884,1813009,0,18518,0,194799,48369,-18941,0,9/30/2010
6696,61580,11956,29397,341,50940,0,0,0,4290,3039,-262,0,9/30/2010
6697,644544,98202,394473,8748,435377,0,4852,0,59972,34946,-23664,0,9/30/2010
6698,208683,61110,113872,1885,158804,0,256,0,17359,4550,896,0,9/30/2010
6699,1112905,171396,788195,18553,738513,0,20535,0,99882,27075,-479,0,9/30/2010
6700,881779,105971,611672,8747,593552,0,1290,587,73185,16349,5075,0,9/30/2010
6701,263892,18593,217648,2802,163482,0,882,0,24268,5310,1550,0,9/30/2010
6702,264539,78102,143908,1858,162135,0,0,0,25283,5489,1592,0,9/30/2010
6703,303522,20450,232073,3400,200837,0,793,0,26761,7791,1655,0,9/30/2010
6704,149655,13784,121536,1524,120638,0,6,0,12373,2472,624,0,9/30/2010
6705,65766,17191,40500,916,47324,0,317,0,6079,2064,313,0,9/30/2010
6706,46537,11405,28213,246,28895,0,106,0,5787,1161,376,0,9/30/2010
6707,126616,16837,95797,1002,78951,0,0,0,13595,1898,2195,0,9/30/2010
6708,1163323,115803,883387,24006,863381,0,21023,0,128628,24578,1581,0,9/30/2010
6709,479628,65395,338307,10259,323584,2540,3218,0,59633,14275,-2755,0,9/30/2010
6710,34725,11451,20328,372,20422,0,0,0,2748,1034,14,0,9/30/2010
6711,771130,51578,562091,9344,586786,0,1976,0,78635,21826,3363,0,9/30/2010
6712,599622,33638,419425,8001,445449,0,2009,0,59715,11761,3935,0,9/30/2010
6713,8794697,909819,5728416,109843,5764529,0,30808,0,1127007,172178,48200,0,9/30/2010
6714,199381,69619,109658,1775,158822,0,830,0,17434,7252,-525,0,9/30/2010
6715,49212,15115,28415,612,38595,0,0,0,4451,1259,-134,0,9/30/2010
6716,291566,72324,185586,3957,213067,0,0,0,31149,6958,675,0,9/30/2010
6717,215898,0,181711,3552,177033,0,0,0,26770,8773,2865,0,9/30/2010
6718,89499,10090,62868,843,62611,0,0,0,8874,2867,-1048,0,9/30/2010
6719,273136,16175,228932,2452,196712,0,0,0,23710,7788,1185,0,9/30/2010
6720,464007,141095,267710,4702,339356,0,2930,0,53175,10263,1736,0,9/30/2010
6721,55073,20379,26982,365,30373,0,0,0,6392,1074,583,0,9/30/2010
6722,65062,11207,47546,571,26792,0,0,0,6224,452,-52,0,9/30/2010
6723,39269,9076,25412,674,26722,0,0,0,3979,944,203,0,9/30/2010
6724,87538,12115,60073,1439,69385,0,476,0,8497,2096,-1353,0,9/30/2010
6725,108711,19759,64661,786,82136,0,0,0,12694,2415,-54,0,9/30/2010
6726,298329,25885,232778,4872,225614,0,2013,1685,25960,7399,1463,0,9/30/2010
6727,139855,18544,106489,1351,92483,0,996,0,13607,3402,393,0,9/30/2010
6728,669505,37614,524846,6853,400238,701,6793,0,60994,12882,1189,0,9/30/2010
6729,129262,14133,92901,1320,115625,0,0,0,17900,1785,2033,0,9/30/2010
6730,303637,84750,190608,2776,221231,0,1656,0,26171,6962,1639,0,9/30/2010
6731,249430,78034,110007,3353,151579,0,8,0,26057,5629,1731,0,9/30/2010
6732,183244,30597,120919,860,116052,0,0,0,15508,4235,665,0,9/30/2010
6733,162840,44900,85449,903,140244,0,210,0,17596,4663,973,0,9/30/2010
6734,948683,43421,755052,6602,644328,0,269,0,85330,19328,5492,0,9/30/2010
6735,123648,20571,81331,1539,106983,397,211,0,10750,2541,657,0,9/30/2010
6736,93100,27733,37845,736,54265,0,0,0,19656,2487,9,0,9/30/2010
6737,280065,72447,179886,6034,185873,0,2353,0,23908,5461,-1845,0,9/30/2010
6738,248563,19402,199878,3592,163523,0,512,0,26762,6649,-1064,0,9/30/2010
6739,1196877,294884,668782,13486,925632,0,5704,0,129290,24548,5393,0,9/30/2010
6740,94346,15710,66555,730,69833,0,115,0,9876,2354,289,0,9/30/2010
6741,1422188,105691,1171747,42120,1070946,0,11081,0,131395,42765,-3406,0,9/30/2010
6742,199572,12253,171407,917,100697,0,0,0,13591,3438,1399,0,9/30/2010
6743,132239611,688264194,655444268,53788888,169982097,26909756,6067510,,,,,0,9/30/2010
6744,286546,49088,169889,3253,157245,0,1241,2758,25155,11681,-1339,0,9/30/2010
6745,148829,18498,92032,2100,92413,0,0,0,13414,2651,-4075,0,9/30/2010
6746,158808,31859,95687,1300,110294,0,0,0,19178,3577,450,0,9/30/2010
